# Lyresong Tabulature Format
# Title: Odyssey Book 5 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 5 - 493/493 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

 78  | C5= D5= C5= D5 B4 B4-A4 F4 E4 G4= B4= B4-A4 B4 C5 D5= C5=    | ἠγνοίησεν ἰδοῦσα Καλυψώ, δῖα θεάων·                                              | 0.704
 79  | G4= C5= D5= B4-G4 E4= E4 G4 G4= D5= B4= D5 D5 A4= A4=        | οὐ γάρ τ’ἀγνῶτες θεοὶ ἀλλήλοισι πέλονται                                         | 0.735
 80  | B4= D5 B4 G4= F4= A4= B4 D5 D5= B4 C5 D5= B4 A4 D5= B4=      | ἀθάνατοι, οὐδ’ εἴ τις ἀπόπροθι δώματα ναίει.                                     | 0.734
 81  | C5= D5 B4 G4= B4-A4 F4= E4 G4 D5= C5 D5 D5= B4 D5 B4= D5=    | οὐδ’ ἄρ’ Ὀδυσσῆα μεγαλήτορα ἔνδον ἔτετμεν,                                       | 0.739
 82  | G4= A4 G4 G4= G4-F4 F4-E4 F4 G4 D5= C5 B4 D5= C5 D5 C5= D5=  | ἀλλ’ ὅ γ’ἐπ’ ἀκτῆς κλαῖε καθήμενος, ἔνθα πάρος περ,                              | 0.722
 83  | D5= B4 G4 E4= F4 A4 B4-A4 C5 D5 D5= C5 D5 G4= B4 G4 D5= B4=  | δάκρυσι καὶ στοναχῇσι καὶ ἄλγεσι θυμὸν ἐρέχθων.                                  | 0.756
 84  | D5= D5 G4 D5= D5 F4 A4= A4= D5= D5 D5 D5= B4 B4 D5= G4=      | πόντον ἐπ’ ἀτρύγετον δερκέσκετο δάκρυα λείβων.                                   | 0.720
 85  | C5= D5= C5= D5 D5 B4= G4 F4 G4= B4= B4-A4 G4 A4 D5= C5=      | Ἑρμείαν δ’ἐρέεινε Καλυψώ, δῖα θεάων,                                             | 0.689
 86  | C5= D5 C5 D5= D5= B4= G4 F4 G4= B4-A4 C5= D5 D5 C5= A4=      | ἐν θρόνῳ ἱδρύσασα φαεινῷ σιγαλόεντι·                                             | 0.693
 87  | B4= G4 D5 B4= C5= C5= A4= B4= B4 A4 C5= C5= C5= C5=          | τίπτε μοι, Ἑρμεία χρυσόρραπι, εἰλήλουθας                                         | 0.731
 88  | B4= B4-A4 B4= C5 D5 B4= C5 D5 B4= G4 E4 F4= E4 B4 D5= B4=    | αἰδοῖός τε φίλος τε; πάρος γε μὲν οὔ τι θαμίζεις.                                | 0.746
 89  | A4= E4 G4 E4= F4 B4 E4= G4 B4 G4= D5 D5 B4= B4 D5 B4= E4=    | αὔδα ὅ τι φρονέεις· τελέσαι δέ με θυμὸς ἄνωγεν,                                  | 0.764
 90  | G4= B4 A4 G4= B4 C5 F4= E4 G4 G4= E4 B4 E4= B4 A4 A4= C5=    | εἰ δύναμαι τελέσαι γε καὶ εἰ τετελεσμένον ἐστίν.                                 | 0.755
 91  | F4= C5 A4 C5= F4 A4 F4= B4 G4 E4= A4= C5= C5 F4 F4= F4=      | ἀλλ’ ἕπεο προτέρω, ἵνα τοι πὰρ ξείνια θείω.                                      | 0.734
